gid,airspace_p,effectived,typ,ident,icaocode,nam,areacode,codedistve,uplimituni,codedistv1,lowerlimit,uomdistver,codewrkhr,upperlimit,lowerlimi1,entryrpt,txtlocalty,txtrmk_loc,relatedfir,classrmklo,emenda,emenda_fut,vertex_ind,vertex_par,vertex_p_1,vertex_p_2,distance,angle,LATITUDE,LONGITUDE
"823",1517.000000000000000,2022-12-29Z,SECTOR,SBAO_S2,SB,SECTOR 2C,SAM,STD,FL,SFC,FL,FT,H24,999.000000000000000,0.000000000000000,NO,"SETOR 2C; FIR ATL�NTICO","(1) SETOR 1A
(2) SETOR 1B
(3) SETOR 1C
(4) SETOR 2A
(5) SETOR 2B
(6) SETOR 2C
(7) SETOR 3B
(8) SETOR 3C

D-VOLMET",SBAO,"CLASSE DE  ESPA�O A�REO: \nA; Acima do FL245 (exclusive); \nA; Entre os FL145 (exclusive) e FL245 (inclusive) dentro das CTA e aerovias; \nD; Abaixo do FL145 (inclusive) dentro das CTA e aerovias; \nG; Abaixo do FL245 (inclusive) fora das CTA, aerovias",2022-12-29Z,2023-01-26Z,"20","0","0","20",4.21030339785972,172.08879469620643,-0.350,-24.135
"823",1517.000000000000000,2022-12-29Z,SECTOR,SBAO_S2,SB,SECTOR 2C,SAM,STD,FL,SFC,FL,FT,H24,999.000000000000000,0.000000000000000,NO,"SETOR 2C; FIR ATL�NTICO","(1) SETOR 1A
(2) SETOR 1B
(3) SETOR 1C
(4) SETOR 2A
(5) SETOR 2B
(6) SETOR 2C
(7) SETOR 3B
(8) SETOR 3C

D-VOLMET",SBAO,"CLASSE DE  ESPA�O A�REO: \nA; Acima do FL245 (exclusive); \nA; Entre os FL145 (exclusive) e FL245 (inclusive) dentro das CTA e aerovias; \nD; Abaixo do FL145 (inclusive) dentro das CTA e aerovias; \nG; Abaixo do FL245 (inclusive) fora das CTA, aerovias",2022-12-29Z,2023-01-26Z,"21","0","0","21",5.35925960131749,217.46429643053233,-1.262,-24.834
"823",1517.000000000000000,2022-12-29Z,SECTOR,SBAO_S2,SB,SECTOR 2C,SAM,STD,FL,SFC,FL,FT,H24,999.000000000000000,0.000000000000000,NO,"SETOR 2C; FIR ATL�NTICO","(1) SETOR 1A
(2) SETOR 1B
(3) SETOR 1C
(4) SETOR 2A
(5) SETOR 2B
(6) SETOR 2C
(7) SETOR 3B
(8) SETOR 3C

D-VOLMET",SBAO,"CLASSE DE  ESPA�O A�REO: \nA; Acima do FL245 (exclusive); \nA; Entre os FL145 (exclusive) e FL245 (inclusive) dentro das CTA e aerovias; \nD; Abaixo do FL145 (inclusive) dentro das CTA e aerovias; \nG; Abaixo do FL245 (inclusive) fora das CTA, aerovias",2022-12-29Z,2023-01-26Z,"22","0","0","22",6.50835690791869,217.49862006828204,-2.174,-25.533
"823",1517.000000000000000,2022-12-29Z,SECTOR,SBAO_S2,SB,SECTOR 2C,SAM,STD,FL,SFC,FL,FT,H24,999.000000000000000,0.000000000000000,NO,"SETOR 2C; FIR ATL�NTICO","(1) SETOR 1A
(2) SETOR 1B
(3) SETOR 1C
(4) SETOR 2A
(5) SETOR 2B
(6) SETOR 2C
(7) SETOR 3B
(8) SETOR 3C

D-VOLMET",SBAO,"CLASSE DE  ESPA�O A�REO: \nA; Acima do FL245 (exclusive); \nA; Entre os FL145 (exclusive) e FL245 (inclusive) dentro das CTA e aerovias; \nD; Abaixo do FL145 (inclusive) dentro das CTA e aerovias; \nG; Abaixo do FL245 (inclusive) fora das CTA, aerovias",2022-12-29Z,2023-01-26Z,"23","0","0","23",7.65769798480086,217.55120269814239,-3.086,-26.233
"823",1517.000000000000000,2022-12-29Z,SECTOR,SBAO_S2,SB,SECTOR 2C,SAM,STD,FL,SFC,FL,FT,H24,999.000000000000000,0.000000000000000,NO,"SETOR 2C; FIR ATL�NTICO","(1) SETOR 1A
(2) SETOR 1B
(3) SETOR 1C
(4) SETOR 2A
(5) SETOR 2B
(6) SETOR 2C
(7) SETOR 3B
(8) SETOR 3C

D-VOLMET",SBAO,"CLASSE DE  ESPA�O A�REO: \nA; Acima do FL245 (exclusive); \nA; Entre os FL145 (exclusive) e FL245 (inclusive) dentro das CTA e aerovias; \nD; Abaixo do FL145 (inclusive) dentro das CTA e aerovias; \nG; Abaixo do FL245 (inclusive) fora das CTA, aerovias",2022-12-29Z,2023-01-26Z,"24","0","0","24",8.80738654480878,217.62209380153070,-3.997,-26.934
"823",1517.000000000000000,2022-12-29Z,SECTOR,SBAO_S2,SB,SECTOR 2C,SAM,STD,FL,SFC,FL,FT,H24,999.000000000000000,0.000000000000000,NO,"SETOR 2C; FIR ATL�NTICO","(1) SETOR 1A
(2) SETOR 1B
(3) SETOR 1C
(4) SETOR 2A
(5) SETOR 2B
(6) SETOR 2C
(7) SETOR 3B
(8) SETOR 3C

D-VOLMET",SBAO,"CLASSE DE  ESPA�O A�REO: \nA; Acima do FL245 (exclusive); \nA; Entre os FL145 (exclusive) e FL245 (inclusive) dentro das CTA e aerovias; \nD; Abaixo do FL145 (inclusive) dentro das CTA e aerovias; \nG; Abaixo do FL245 (inclusive) fora das CTA, aerovias",2022-12-29Z,2023-01-26Z,"25","0","0","25",9.95752792378817,217.71135992865786,-4.907,-27.637
"823",1517.000000000000000,2022-12-29Z,SECTOR,SBAO_S2,SB,SECTOR 2C,SAM,STD,FL,SFC,FL,FT,H24,999.000000000000000,0.000000000000000,NO,"SETOR 2C; FIR ATL�NTICO","(1) SETOR 1A
(2) SETOR 1B
(3) SETOR 1C
(4) SETOR 2A
(5) SETOR 2B
(6) SETOR 2C
(7) SETOR 3B
(8) SETOR 3C

D-VOLMET",SBAO,"CLASSE DE  ESPA�O A�REO: \nA; Acima do FL245 (exclusive); \nA; Entre os FL145 (exclusive) e FL245 (inclusive) dentro das CTA e aerovias; \nD; Abaixo do FL145 (inclusive) dentro das CTA e aerovias; \nG; Abaixo do FL245 (inclusive) fora das CTA, aerovias",2022-12-29Z,2023-01-26Z,"26","0","0","26",11.10822943584686,217.81908379787598,-5.817,-28.341
"823",1517.000000000000000,2022-12-29Z,SECTOR,SBAO_S2,SB,SECTOR 2C,SAM,STD,FL,SFC,FL,FT,H24,999.000000000000000,0.000000000000000,NO,"SETOR 2C; FIR ATL�NTICO","(1) SETOR 1A
(2) SETOR 1B
(3) SETOR 1C
(4) SETOR 2A
(5) SETOR 2B
(6) SETOR 2C
(7) SETOR 3B
(8) SETOR 3C

D-VOLMET",SBAO,"CLASSE DE  ESPA�O A�REO: \nA; Acima do FL245 (exclusive); \nA; Entre os FL145 (exclusive) e FL245 (inclusive) dentro das CTA e aerovias; \nD; Abaixo do FL145 (inclusive) dentro das CTA e aerovias; \nG; Abaixo do FL245 (inclusive) fora das CTA, aerovias",2022-12-29Z,2023-01-26Z,"27","0","0","27",12.25960092697071,217.94536463721772,-6.726,-29.048
"823",1517.000000000000000,2022-12-29Z,SECTOR,SBAO_S2,SB,SECTOR 2C,SAM,STD,FL,SFC,FL,FT,H24,999.000000000000000,0.000000000000000,NO,"SETOR 2C; FIR ATL�NTICO","(1) SETOR 1A
(2) SETOR 1B
(3) SETOR 1C
(4) SETOR 2A
(5) SETOR 2B
(6) SETOR 2C
(7) SETOR 3B
(8) SETOR 3C

D-VOLMET",SBAO,"CLASSE DE  ESPA�O A�REO: \nA; Acima do FL245 (exclusive); \nA; Entre os FL145 (exclusive) e FL245 (inclusive) dentro das CTA e aerovias; \nD; Abaixo do FL145 (inclusive) dentro das CTA e aerovias; \nG; Abaixo do FL245 (inclusive) fora das CTA, aerovias",2022-12-29Z,2023-01-26Z,"28","0","0","28",13.41175525344338,218.09031749709342,-7.634,-29.758
"823",1517.000000000000000,2022-12-29Z,SECTOR,SBAO_S2,SB,SECTOR 2C,SAM,STD,FL,SFC,FL,FT,H24,999.000000000000000,0.000000000000000,NO,"SETOR 2C; FIR ATL�NTICO","(1) SETOR 1A
(2) SETOR 1B
(3) SETOR 1C
(4) SETOR 2A
(5) SETOR 2B
(6) SETOR 2C
(7) SETOR 3B
(8) SETOR 3C

D-VOLMET",SBAO,"CLASSE DE  ESPA�O A�REO: \nA; Acima do FL245 (exclusive); \nA; Entre os FL145 (exclusive) e FL245 (inclusive) dentro das CTA e aerovias; \nD; Abaixo do FL145 (inclusive) dentro das CTA e aerovias; \nG; Abaixo do FL245 (inclusive) fora das CTA, aerovias",2022-12-29Z,2023-01-26Z,"29","0","0","29",14.56480873264628,218.25407291066887,-8.540,-30.470
"823",1517.000000000000000,2022-12-29Z,SECTOR,SBAO_S2,SB,SECTOR 2C,SAM,STD,FL,SFC,FL,FT,H24,999.000000000000000,0.000000000000000,NO,"SETOR 2C; FIR ATL�NTICO","(1) SETOR 1A
(2) SETOR 1B
(3) SETOR 1C
(4) SETOR 2A
(5) SETOR 2B
(6) SETOR 2C
(7) SETOR 3B
(8) SETOR 3C

D-VOLMET",SBAO,"CLASSE DE  ESPA�O A�REO: \nA; Acima do FL245 (exclusive); \nA; Entre os FL145 (exclusive) e FL245 (inclusive) dentro das CTA e aerovias; \nD; Abaixo do FL145 (inclusive) dentro das CTA e aerovias; \nG; Abaixo do FL245 (inclusive) fora das CTA, aerovias",2022-12-29Z,2023-01-26Z,"30","0","0","30",15.71888172721335,257.60160418745136,-9.445,-31.186
"823",1517.000000000000000,2022-12-29Z,SECTOR,SBAO_S2,SB,SECTOR 2C,SAM,STD,FL,SFC,FL,FT,H24,999.000000000000000,0.000000000000000,NO,"SETOR 2C; FIR ATL�NTICO","(1) SETOR 1A
(2) SETOR 1B
(3) SETOR 1C
(4) SETOR 2A
(5) SETOR 2B
(6) SETOR 2C
(7) SETOR 3B
(8) SETOR 3C

D-VOLMET",SBAO,"CLASSE DE  ESPA�O A�REO: \nA; Acima do FL245 (exclusive); \nA; Entre os FL145 (exclusive) e FL245 (inclusive) dentro das CTA e aerovias; \nD; Abaixo do FL145 (inclusive) dentro das CTA e aerovias; \nG; Abaixo do FL245 (inclusive) fora das CTA, aerovias",2022-12-29Z,2023-01-26Z,"31","0","0","31",15.79496722414966,296.86923052594130,-9.411,-31.254
"823",1517.000000000000000,2022-12-29Z,SECTOR,SBAO_S2,SB,SECTOR 2C,SAM,STD,FL,SFC,FL,FT,H24,999.000000000000000,0.000000000000000,NO,"SETOR 2C; FIR ATL�NTICO","(1) SETOR 1A
(2) SETOR 1B
(3) SETOR 1C
(4) SETOR 2A
(5) SETOR 2B
(6) SETOR 2C
(7) SETOR 3B
(8) SETOR 3C

D-VOLMET",SBAO,"CLASSE DE  ESPA�O A�REO: \nA; Acima do FL245 (exclusive); \nA; Entre os FL145 (exclusive) e FL245 (inclusive) dentro das CTA e aerovias; \nD; Abaixo do FL145 (inclusive) dentro das CTA e aerovias; \nG; Abaixo do FL245 (inclusive) fora das CTA, aerovias",2022-12-29Z,2023-01-26Z,"32","0","0","32",15.87104667956323,296.88258581942927,-9.377,-31.322
